122234,GURUGRAM,HARYANA,Y,Y,Y,Z4
122413,DELHI NCR,DELHI,Y,Y,Y,Z4
122503,PATAUDI,HARYANA,Y,Y,Y,Z4
122504,PATAUDI,HARYANA,Y,Y,Y,Z4
122505,GURGAON,HARYANA,Y,Y,Y,Z4
122506,DELHI NCR,DELHI,Y,Y,Y,Z4
123001,NARNAUL,HARYANA,Y,Y,N,Z4
123003,PATAUDI,HARYANA,Y,Y,N,Z4
123021,NARNAUL,HARYANA,Y,Y,Y,Z4
123023,NANGAL CHAUDHARY,HARYANA,Y,Y,N,Z4
123024,LOHARU,HARYANA,Y,Y,N,Z4
123027,DAHINA,HARYANA,Y,Y,N,Z4
123029,Mahendergarh,HARYANA,Y,Y,N,Z4
123034,DAHINA,HARYANA,Y,Y,N,Z4
123102,REWARI,HARYANA,Y,Y,N,Z4
123103,REWARI,HARYANA,Y,Y,N,Z4
123106,DHARUHERA,HARYANA,Y,Y,Y,Z4
123301,KOSLI,HARYANA,Y,Y,N,Z4
123302,KOSLI,HARYANA,Y,Y,N,Z4
123303,DAHINA,HARYANA,Y,Y,N,Z4
123401,Rewari,HARYANA,Y,Y,Y,Z4
123501,SHAHJHAPUR RJ,RAJASTHAN,Y,Y,Y,Z4
123503,DELHI NCR,DELHI,N,N,Y,Z4
123505,DELHI NCR,DELHI,N,N,Y,Z4
123506,DELHI NCR,DELHI,N,N,Y,Z4
124001,Rohtak,HARYANA,Y,Y,Y,Z4
124002,Rohtak,HARYANA,Y,Y,N,Z4
124003,Rohtak,HARYANA,Y,Y,N,Z4
124004,Rohtak,HARYANA,Y,Y,Y,Z4
124005,Rohtak,HARYANA,Y,Y,N,Z4
124006,Rohtak,HARYANA,Y,Y,Y,Z4
124007,Rohtak,HARYANA,Y,Y,Y,Z4
124008,Rohtak,HARYANA,Y,Y,N,Z4
124009,Rohtak,HARYANA,Y,Y,N,Z4
124010,Rohtak,HARYANA,Y,Y,Y,Z4
124021,Rohtak,HARYANA,Y,Y,Y,Z4
124022,MEHAM,HARYANA,Y,Y,Y,Z4
124101,JHAJJAR,HARYANA,Y,Y,N,Z4
124102,JHAJJAR,HARYANA,Y,Y,Y,Z4
124103,JHAJJAR,HARYANA,Y,Y,Y,Z4
124104,JHAJJAR,HARYANA,Y,Y,Y,Z4
124105,JHAJJAR,HARYANA,Y,Y,Y,Z4
124107,BERI,HARYANA,Y,Y,N,Z4
124108,JHAJJAR,HARYANA,Y,Y,Y,Z4
124109,KOSLI,HARYANA,Y,Y,N,Z4
124111,MEHAM,HARYANA,Y,Y,Y,Z4
124112,MEHAM,HARYANA,Y,Y,Y,Z4
124127,MEHAM,HARYANA,Y,Y,Y,Z4
124129,MEHAM,HARYANA,Y,Y,N,Z4
124141,ATELA,HARYANA,Y,Y,N,Z4
124142,ATELA,HARYANA,Y,Y,N,Z4
124201,BERI,HARYANA,Y,Y,N,Z4
124404,SAMPLA,HARYANA,Y,Y,N,Z4
124412,Rohtak,HARYANA,Y,Y,N,Z4
124501,SAMPLA,HARYANA,Y,Y,Y,Z4
124504,JHAJJAR,HARYANA,Y,Y,Y,Z4
124505,Bahadurgarh,HARYANA,Y,Y,Y,Z4
124506,SAMPLA,HARYANA,Y,Y,N,Z4
124507,Bahadurgarh,HARYANA,Y,Y,Y,Z4
124508,Bahadurgarh,HARYANA,Y,Y,Y,Z4
124513,MEHAM,HARYANA,Y,Y,Y,Z4
124514,MEHAM,HARYANA,Y,Y,Y,Z4
125001,Hissar,HARYANA,Y,Y,Y,Z4
125002,Hissar,HARYANA,Y,Y,Y,Z4
125003,Hissar,HARYANA,Y,Y,Y,Z4
125004,Hissar,HARYANA,Y,Y,Y,Z4
125005,Hissar,HARYANA,Y,Y,Y,Z4
125006,Hissar,HARYANA,Y,Y,Y,Z4
125007,Hissar,HARYANA,Y,Y,Y,Z4
125011,Hissar,HARYANA,Y,Y,Y,Z4
